card_front,page,card_back,num_batches,index,batch_index,batch_size,button,timestamp
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,0,0,22,"Flip",1536415049
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,1,0,22,"Next Card",1536415050
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,1,0,22,"Flip",1536415058
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,2,0,22,"Next Card",1536415059
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,2,0,22,"Flip",1536415061
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,3,0,22,"Next Card",1536415066
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,3,0,22,"Flip",1536415070
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,4,0,22,"Next Card",1536415071
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,4,0,22,"Flip",1536415073
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,5,0,22,"Next Card",1536415075
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,5,0,22,"Flip",1536415077
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,6,0,22,"Next Card",1536415078
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,6,0,22,"Flip",1536415079
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,7,0,22,"Next Card",1536415080
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,7,0,22,"Flip",1536415083
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,8,0,22,"Next Card",1536415084
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,8,0,22,"Flip",1536415086
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,9,0,22,"Next Card",1536415087
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,9,0,22,"Flip",1536415094
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,10,0,22,"Next Card",1536415095
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,10,0,22,"Flip",1536415097
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,11,0,22,"Next Card",1536415099
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,11,0,22,"Flip",1536415100
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,12,0,22,"Next Card",1536415101
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,12,0,22,"Flip",1536415103
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,12,0,22,"Flip",1536415103
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,13,0,22,"Next Card",1536415105
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,13,0,22,"Flip",1536415106
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,14,0,22,"Next Card",1536415108
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,14,0,22,"Flip",1536415111
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,15,0,22,"Next Card",1536415113
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,15,0,22,"Flip",1536415114
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,16,0,22,"Next Card",1536415115
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,16,0,22,"Flip",1536415118
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,17,0,22,"Next Card",1536415119
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,17,0,22,"Flip",1536415123
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,18,0,22,"Next Card",1536415124
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,18,0,22,"Flip",1536415126
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,19,0,22,"Next Card",1536415137
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,19,0,22,"Flip",1536415140
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,20,0,22,"Next Card",1536415144
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,20,0,22,"Flip",1536415148
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,21,0,22,"Next Card",1536415149
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,21,0,22,"Flip",1536415153
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,0,0,22,"Practice Batch Again",1536415154
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,0,0,22,"Flip",1536415157
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,1,0,22,"Next Card",1536415185
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,1,0,22,"Flip",1536415188
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,2,0,22,"Next Card",1536415189
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,2,0,22,"Flip",1536415190
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,3,0,22,"Next Card",1536415192
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,3,0,22,"Flip",1536415194
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,4,0,22,"Next Card",1536415194
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,4,0,22,"Flip",1536415197
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,5,0,22,"Next Card",1536415198
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,5,0,22,"Flip",1536415204
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,6,0,22,"Next Card",1536415205
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,6,0,22,"Flip",1536415207
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,7,0,22,"Next Card",1536415208
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,7,0,22,"Flip",1536415209
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,8,0,22,"Next Card",1536415209
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,8,0,22,"Flip",1536415211
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,9,0,22,"Next Card",1536415211
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,9,0,22,"Flip",1536415214
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,10,0,22,"Next Card",1536415215
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,10,0,22,"Flip",1536415217
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,11,0,22,"Next Card",1536415217
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,11,0,22,"Flip",1536415219
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,12,0,22,"Next Card",1536415219
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,12,0,22,"Flip",1536415228
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,13,0,22,"Next Card",1536415230
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,13,0,22,"Flip",1536415234
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,14,0,22,"Next Card",1536415235
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,14,0,22,"Flip",1536415236
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,15,0,22,"Next Card",1536415237
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,15,0,22,"Flip",1536415240
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,16,0,22,"Next Card",1536415240
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,16,0,22,"Flip",1536415243
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,17,0,22,"Next Card",1536415247
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,17,0,22,"Flip",1536415249
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,18,0,22,"Next Card",1536415250
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,18,0,22,"Flip",1536415253
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,19,0,22,"Next Card",1536415254
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,19,0,22,"Flip",1536415256
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,20,0,22,"Next Card",1536415257
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,20,0,22,"Flip",1536415259
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,21,0,22,"Next Card",1536415260
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,21,0,22,"Flip",1536415265
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,0,0,22,"Practice Batch Again",1536415267
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,0,0,22,"Flip",1536415280
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,1,0,22,"Next Card",1536415282
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,1,0,22,"Flip",1536415284
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,2,0,22,"Next Card",1536415285
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,2,0,22,"Flip",1536415287
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,3,0,22,"Next Card",1536415287
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,3,0,22,"Flip",1536415289
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,4,0,22,"Next Card",1536415289
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,4,0,22,"Flip",1536415290
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,5,0,22,"Next Card",1536415291
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,5,0,22,"Flip",1536415295
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,6,0,22,"Next Card",1536415296
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,6,0,22,"Flip",1536415298
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,7,0,22,"Next Card",1536415298
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,7,0,22,"Flip",1536415301
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,8,0,22,"Next Card",1536415302
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,8,0,22,"Flip",1536415304
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,9,0,22,"Next Card",1536415305
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,9,0,22,"Flip",1536415322
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,10,0,22,"Next Card",1536415324
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,10,0,22,"Flip",1536415327
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,11,0,22,"Next Card",1536415327
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,11,0,22,"Flip",1536415331
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,11,0,22,"Flip",1536415331
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,12,0,22,"Next Card",1536415332
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,12,0,22,"Flip",1536415333
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,13,0,22,"Next Card",1536415333
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,13,0,22,"Flip",1536415334
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,14,0,22,"Next Card",1536415335
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,14,0,22,"Flip",1536415339
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,15,0,22,"Next Card",1536415340
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,15,0,22,"Flip",1536415358
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,16,0,22,"Next Card",1536415360
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,16,0,22,"Flip",1536415362
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,17,0,22,"Next Card",1536415364
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,17,0,22,"Flip",1536415365
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,18,0,22,"Next Card",1536415366
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,18,0,22,"Flip",1536415368
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,19,0,22,"Next Card",1536415369
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,19,0,22,"Flip",1536415371
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,20,0,22,"Next Card",1536415372
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,20,0,22,"Flip",1536415383
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,21,0,22,"Next Card",1536415384
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,21,0,22,"Flip",1536415385
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,0,0,22,"Practice Batch Again",1536415387
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,0,0,22,"Flip",1536415388
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,1,0,22,"Next Card",1536415389
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,1,0,22,"Flip",1536415390
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,2,0,22,"Next Card",1536415391
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,2,0,22,"Flip",1536415393
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,3,0,22,"Next Card",1536415394
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,3,0,22,"Flip",1536415395
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,4,0,22,"Next Card",1536415396
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,4,0,22,"Flip",1536415400
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,5,0,22,"Next Card",1536415401
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,5,0,22,"Flip",1536415408
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,6,0,22,"Next Card",1536415409
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,6,0,22,"Flip",1536415412
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,7,0,22,"Next Card",1536415412
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,7,0,22,"Flip",1536415414
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,8,0,22,"Next Card",1536415415
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,8,0,22,"Flip",1536415416
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,9,0,22,"Next Card",1536415417
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,9,0,22,"Flip",1536415422
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,10,0,22,"Next Card",1536415424
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,10,0,22,"Flip",1536415429
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,10,0,22,"Flip",1536415431
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,11,0,22,"Next Card",1536415433
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,11,0,22,"Flip",1536415434
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,12,0,22,"Next Card",1536415435
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,12,0,22,"Flip",1536415436
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,13,0,22,"Next Card",1536415438
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,13,0,22,"Flip",1536415439
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,14,0,22,"Next Card",1536415440
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,14,0,22,"Flip",1536415441
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,15,0,22,"Next Card",1536415442
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,15,0,22,"Flip",1536415443
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,16,0,22,"Next Card",1536415444
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,16,0,22,"Flip",1536415445
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,17,0,22,"Next Card",1536415446
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,17,0,22,"Flip",1536415452
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,18,0,22,"Next Card",1536415453
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,18,0,22,"Flip",1536415454
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,19,0,22,"Next Card",1536415455
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,19,0,22,"Flip",1536415456
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,20,0,22,"Next Card",1536415458
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,20,0,22,"Flip",1536415459
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,21,0,22,"Next Card",1536415461
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,21,0,22,"Flip",1536415462
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,0,0,22,"Practice Batch Again",1536415464
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,0,0,22,"Flip",1536415466
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,1,0,22,"Next Card",1536415467
"static/55/rc_vocab_55_8.png","Practice","static/55/rc_vocab_55_9.png",1,1,0,22,"Flip",1536415468
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,2,0,22,"Next Card",1536415469
"static/55/rc_vocab_55_0.png","Practice","static/55/rc_vocab_55_1.png",1,2,0,22,"Flip",1536415471
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,3,0,22,"Next Card",1536415472
"static/55/rc_vocab_55_26.png","Practice","static/55/rc_vocab_55_27.png",1,3,0,22,"Flip",1536415476
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,4,0,22,"Next Card",1536415478
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,4,0,22,"Flip",1536415480
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,5,0,22,"Next Card",1536415481
"static/55/rc_vocab_55_10.png","Practice","static/55/rc_vocab_55_11.png",1,5,0,22,"Flip",1536415502
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,6,0,22,"Next Card",1536415503
"static/55/rc_vocab_55_40.png","Practice","static/55/rc_vocab_55_41.png",1,6,0,22,"Flip",1536415510
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,7,0,22,"Next Card",1536415511
"static/55/rc_vocab_55_38.png","Practice","static/55/rc_vocab_55_39.png",1,7,0,22,"Flip",1536415512
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,8,0,22,"Next Card",1536415513
"static/55/rc_vocab_55_4.png","Practice","static/55/rc_vocab_55_5.png",1,8,0,22,"Flip",1536415515
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,9,0,22,"Next Card",1536415515
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,9,0,22,"Flip",1536415520
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,10,0,22,"Next Card",1536415521
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,10,0,22,"Flip",1536415527
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,11,0,22,"Next Card",1536415528
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,11,0,22,"Flip",1536415532
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,12,0,22,"Next Card",1536415533
"static/55/rc_vocab_55_36.png","Practice","static/55/rc_vocab_55_37.png",1,12,0,22,"Flip",1536415534
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,13,0,22,"Next Card",1536415535
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,13,0,22,"Flip",1536415537
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,14,0,22,"Next Card",1536415538
"static/55/rc_vocab_55_16.png","Practice","static/55/rc_vocab_55_17.png",1,14,0,22,"Flip",1536415540
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,15,0,22,"Next Card",1536415540
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,15,0,22,"Flip",1536415545
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,16,0,22,"Next Card",1536415545
"static/55/rc_vocab_55_6.png","Practice","static/55/rc_vocab_55_7.png",1,16,0,22,"Flip",1536415548
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,17,0,22,"Next Card",1536415549
"static/55/rc_vocab_55_30.png","Practice","static/55/rc_vocab_55_31.png",1,17,0,22,"Flip",1536415554
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,18,0,22,"Next Card",1536415554
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,18,0,22,"Flip",1536415556
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,19,0,22,"Next Card",1536415557
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,19,0,22,"Flip",1536415562
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,20,0,22,"Next Card",1536415563
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,20,0,22,"Flip",1536415567
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,21,0,22,"Next Card",1536415569
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,21,0,22,"Flip",1536415570
"static/55/rc_vocab_55_2.png","Practice","static/55/rc_vocab_55_3.png",1,21,0,22,"Main Menu",1536415574
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,0,0,22,"Flip",1536611533
"static/55/rc_vocab_55_22.png","Practice","static/55/rc_vocab_55_23.png",1,0,0,22,"Flip",1536611535
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,1,0,22,"Next Card",1536611536
"static/55/rc_vocab_55_24.png","Practice","static/55/rc_vocab_55_25.png",1,1,0,22,"Flip",1536611544
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,2,0,22,"Next Card",1536611546
"static/55/rc_vocab_55_28.png","Practice","static/55/rc_vocab_55_29.png",1,2,0,22,"Flip",1536611547
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,3,0,22,"Next Card",1536611548
"static/55/rc_vocab_55_14.png","Practice","static/55/rc_vocab_55_15.png",1,3,0,22,"Flip",1536611550
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,4,0,22,"Next Card",1536611551
"static/55/rc_vocab_55_20.png","Practice","static/55/rc_vocab_55_21.png",1,4,0,22,"Flip",1536611552
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,5,0,22,"Next Card",1536611552
"static/55/rc_vocab_55_18.png","Practice","static/55/rc_vocab_55_19.png",1,5,0,22,"Flip",1536611553
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,6,0,22,"Next Card",1536611554
"static/55/rc_vocab_55_32.png","Practice","static/55/rc_vocab_55_33.png",1,6,0,22,"Flip",1536611555
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,7,0,22,"Next Card",1536611556
"static/55/rc_vocab_55_42.png","Practice","static/55/rc_vocab_55_43.png",1,7,0,22,"Flip",1536611557
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,8,0,22,"Next Card",1536611559
"static/55/rc_vocab_55_12.png","Practice","static/55/rc_vocab_55_13.png",1,8,0,22,"Flip",1536611562
"static/55/rc_vocab_55_34.png","Practice","static/55/rc_vocab_55_35.png",1,9,0,22,"Next Card",1536611562
